,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,sulphates,alcohol,aggregated sulfur,quality
401,-0.3558891411373315,-1.4957051006343116,0.1489949731839258,-0.5949278743574934,-0.6048307430894575,-1.1099769666232087,0.35378469982157584,-0.10687810003167415,6
402,2.2286892955335955,-0.2670646254363817,1.3810206337971802,0.04340256663998421,-0.05240679403191273,-0.28405227409114603,0.07227102228255619,0.5083943724288925,6
403,1.7692086845698756,0.403102906489762,1.1243486211694187,0.11432817119525955,-0.05240679403191273,-0.16606303230085126,0.07227102228255619,-0.2791543923206328,6
404,-0.3558891411373315,0.9057285554343696,-1.1343650899548805,0.11432817119525955,-0.2648775436694301,-0.28405227409114603,-1.2414594728995327,-0.5006524824064368,5
405,0.2184616225673185,-1.2164686289984186,0.9703454135927619,-0.8077046880233192,-0.6048307430894575,0.6008670393360639,-0.30308054776946947,-0.6483178757969729,6
406,0.8502474626424349,-0.49045380274509615,1.021679816118314,-0.027523037915291124,-0.5198424432344507,-0.04807379051055652,0.35378469982157584,-0.6237069768985501,6
408,1.194857920865225,-1.0489267460168825,1.5863582438993886,0.8235842167480123,1.83858287774199,0.2468993139651797,0.8229741623866075,-0.9928704603748901,6
409,2.400994524644991,-0.37875921409073876,1.1243486211694187,1.3909890531902143,-0.3711129184881885,-0.5200307576717355,-0.772270010334501,0.31150718124151117,4
410,0.39076685167871406,-0.5463010970722748,0.354332583286135,-0.027523037915291124,-0.15864216885067142,-0.22505765319599863,-0.866107902847507,1.2221104404831498,6
411,0.4482019280491789,-0.4346065084179175,0.405666985811687,-0.09844864247056646,-0.15864216885067142,-0.22505765319599863,-0.866107902847507,0.9513905526005005,5
412,-0.7004995993601222,1.1570413799066737,-0.5696866621738057,-0.45307666524694284,0.26629933042436305,-0.10706841140570389,-1.053783687873519,0.7298924625146965,5
413,0.9076825390128997,-0.7138429800538106,1.3296862312716278,2.9513523534062704,0.20255810553310755,0.9548347647069475,1.1983257324386314,-0.9190377636796221,7
414,0.27589669893778435,-0.04367544812766693,0.354332583286135,0.11432817119525955,-0.009912644104409547,-0.28405227409114603,-0.866107902847507,2.0588810030295206,5
415,0.16102654619685364,1.101194085579495,-0.1590114419693877,2.880426748850995,0.627499604808142,2.4297002870856312,-1.053783687873519,2.5264880820995512,5
416,1.3097280736061547,-0.2670646254363817,1.8943646590527026,-0.24029985158111683,0.5000171550256319,0.010920830384590853,1.1983257324386314,-0.8944268647811995,6
417,-0.757934675730587,0.2914083178354046,-0.7750242722760148,-0.45307666524694284,0.07507565575059741,-1.0509823457280612,0.07227102228255619,2.3542117898105928,5
418,2.0563840664222006,-0.825537568708168,1.2270174262205231,-0.3821510606916675,0.7124879046631489,0.6008670393360639,-0.021566870230449803,-0.8698159658827768,6
419,-0.8728048284715172,1.3525069100517992,-1.3910371025826418,-0.524002269802218,-0.45610121834319545,0.1289100721748856,-0.4907563327954814,0.5822270691241606,5
420,0.6779422335310393,0.17971372918104783,0.30299818076058266,-0.09844864247056646,0.03258150582309422,0.4238831766506218,1.292163624951639,0.9760014514989231,7
421,-0.9876749812124475,1.7434379703420493,-1.237033895005985,-0.1693742470258418,-0.6048307430894575,-0.5790253785668822,1.7613530875166707,0.43456167573362453,7
422,-0.3558891411373315,2.4136055022681933,-0.3643490520715966,-0.3821510606916675,-0.8597956426544782,-1.2869608293086503,0.4476225923345818,0.31150718124151117,5
423,1.2522929972356898,-1.607399689288669,1.021679816118314,-0.31122545613639213,-0.45610121834319545,1.4267917318681265,0.5414604848475878,-0.7959832691875088,7
424,-0.3558891411373315,2.4136055022681933,-0.3643490520715966,-0.3821510606916675,-0.8597956426544782,-1.2869608293086503,0.4476225923345818,0.31150718124151117,5
425,-0.9876749812124475,1.7434379703420493,-1.237033895005985,-0.1693742470258418,-0.6048307430894575,-0.5790253785668822,1.7613530875166707,0.43456167573362453,7
426,-1.1025451339533772,0.7940339667800128,-0.9803618823782236,-0.31122545613639213,-0.9022897925819817,-0.9919877248329139,0.9168120548996135,0.11461999005412984,6
427,0.6779422335310393,1.4083542043789778,-0.2616802470204922,-0.45307666524694284,-0.22238339374192664,-0.5790253785668822,0.16610891479556217,-0.5990960780001274,6
429,2.5732997537563866,1.7434379703420493,1.8430302565271501,-0.09844864247056646,0.011334430859342486,-0.34304689498629337,-0.021566870230449803,-0.3529870890159008,6
430,1.2522929972356898,-1.607399689288669,1.021679816118314,-0.31122545613639213,-0.45610121834319545,1.4267917318681265,0.5414604848475878,-0.7959832691875088,7
431,-0.2984540647668667,0.12386643485386915,0.405666985811687,-0.24029985158111683,-0.28612461863318156,-0.5790253785668822,-1.1476215803865266,0.6068379680225832,5
432,2.0563840664222006,-0.8813848630353467,2.1510366716804636,-0.1693742470258418,-0.2011363187781749,-0.04807379051055652,2.230542550081702,-0.6483178757969729,6
434,1.194857920865225,-0.6579956857266323,1.4323550363227324,0.4689561939716359,-0.24363046870567837,1.3677971109729792,-0.4907563327954814,0.33611808013993383,6
435,2.2861243719040614,-0.7696902743809894,1.8430302565271501,-0.1693742470258418,0.07507565575059741,-0.9919877248329139,-0.866107902847507,-0.9436486625780448,5
436,-0.18358391202593646,0.7940339667800128,0.1489949731839258,-0.3821510606916675,-0.583583668125706,-0.5790253785668822,-0.20924265525646346,0.9267796537020778,6
437,1.59690345545848,-0.4346065084179175,2.3563742817826725,0.4689561939716359,-0.45610121834319545,0.010920830384590853,0.7291362698735998,-0.8452050669843542,6
438,1.194857920865225,-0.6579956857266323,1.4323550363227324,0.4689561939716359,-0.24363046870567837,1.3677971109729792,-0.4907563327954814,0.33611808013993383,6
439,-0.757934675730587,0.5147974951441193,-0.4670178571227012,-0.7367790834680439,-0.5410895181982024,-0.34304689498629337,-1.053783687873519,-0.13148899893009683,5
440,2.458429601015456,-1.2164686289984186,2.3050398792571203,-0.24029985158111683,-0.32861876856068506,0.9548347647069475,-0.5845942253084874,-0.6729287746953955,8
441,2.0563840664222006,-0.7138429800538106,1.9456990615782548,-0.27576265385875465,-0.413607068415692,0.1289100721748856,0.8229741623866075,-0.6975396735938182,6
443,0.9651176153833646,-0.49045380274509615,1.1243486211694187,0.11432817119525955,-0.22238339374192664,-0.16606303230085126,1.1044878399256255,-0.7959832691875088,7
444,-1.734330974028493,0.23556102350822591,-1.3397027000570894,-0.5949278743574934,-0.711066117908216,1.0728240064972423,1.9490288725426828,-0.7467614713906635,7
446,2.400994524644991,-0.825537568708168,1.6890270489504933,0.04340256663998421,-0.13739509388691967,0.4238831766506218,0.07227102228255619,1.0006123503973459,5
447,0.5630720807901096,-0.2670646254363817,0.09766057065837348,-0.31122545613639213,0.8399703544456594,0.3648885557554744,0.7291362698735998,-0.9928704603748901,5
448,0.16102654619685364,0.012171846199511763,-0.2616802470204922,-0.3821510606916675,0.26629933042436305,-0.5790253785668822,-0.20924265525646346,-0.6975396735938182,6
450,2.0563840664222006,-0.7696902743809894,2.1510366716804636,0.18525377575053456,0.16006395560560435,-0.28405227409114603,0.35378469982157584,-0.25454349342221017,6
452,-0.8728048284715172,0.17971372918104783,-1.237033895005985,-0.5949278743574934,-0.07365386899566446,-0.16606303230085126,-0.3969184402824754,-0.22993259452378748,6
454,-0.757934675730587,-1.6632469836158479,0.6623389984394484,-0.6658534789127685,-0.5198424432344507,-0.16606303230085126,0.6352983773605938,0.6314488669210059,5
455,1.7117736081994106,0.5147974951441193,2.048367866629359,1.8874682850771414,-0.031159719068161285,0.18790469307003232,2.79356990515974,-0.9190377636796221,8
456,0.3333317753082492,0.34725561216258327,0.6110045959138962,-0.1693742470258418,0.16006395560560435,-0.4610361367765881,-0.11540476274345579,-0.8698159658827768,5
457,0.5056370044196438,0.570644789471298,-0.31301464954604447,0.11432817119525955,0.20255810553310755,-0.4610361367765881,-0.772270010334501,0.7791142603115419,5
458,1.194857920865225,-1.1047740403440611,1.8430302565271501,0.18525377575053456,-0.07365386899566446,0.48287779754576915,0.7291362698735998,-0.8698159658827768,7
459,1.8840788373108053,0.2914083178354046,1.9970334641038072,-0.24029985158111683,-0.28612461863318156,-0.5200307576717355,-1.3352973654125386,-0.13148899893009683,3
460,0.5056370044196438,-0.5463010970722748,1.2783518287460756,-0.1693742470258418,-0.0949009439594162,-0.28405227409114603,0.8229741623866075,-0.6237069768985501,6
461,-0.011278682914540906,0.48687384798053,-0.2616802470204922,0.04340256663998421,-0.009912644104409547,-0.28405227409114603,-1.053783687873519,-0.9190377636796221,5
463,-0.12614883565547164,0.7381866724528341,2.202371074206016,-0.24029985158111683,0.22380518049685957,-0.7560092412523244,-1.3352973654125386,2.255768194216902,5
464,1.8266437609403403,-1.1885449818348293,1.3810206337971802,-0.31122545613639213,-0.07365386899566446,0.2468993139651797,-1.1476215803865266,-1.0420922581717356,6
465,0.9651176153833646,-1.328163217652776,0.6623389984394484,0.2561793803058099,0.22380518049685957,1.4857863527632738,-0.678432117821495,-0.6483178757969729,5
466,1.13742284449476,-0.15537003678202432,0.7650078034905528,-0.3821510606916675,-0.3923599934519402,0.3648885557554744,1.0106499474126194,0.23767448454624318,6
468,1.7692086845698756,-0.9372321573625254,2.1510366716804636,-0.31122545613639213,0.053828580786845666,-0.22505765319599863,-1.1476215803865266,-0.8698159658827768,6
469,0.2184616225673185,1.631743381687692,-1.2883682975315371,-0.9495558971338697,-0.3711129184881885,-0.4610361367765881,-0.5845942253084874,0.5330052713273151,5
470,2.688169906497316,-1.16062133467124,1.9456990615782548,0.04340256663998421,0.11756980567810117,-0.28405227409114603,0.16610891479556217,-0.008434504437983485,5
472,2.400994524644991,-0.8813848630353467,1.4323550363227324,0.04340256663998421,-0.0949009439594162,0.9548347647069475,-0.021566870230449803,0.7545033614131191,6
474,1.2522929972356898,-1.3840105119799544,1.2270174262205231,-0.5949278743574934,-0.15864216885067142,1.3677971109729792,-0.959945795360513,-0.6975396735938182,6
475,0.7353773099015042,0.8498812611071915,-0.1590114419693877,-0.24029985158111683,-0.009912644104409547,-0.34304689498629337,-0.20924265525646346,-0.7221505724922408,5
476,0.5630720807901096,-1.439857806307133,0.7136734009650005,-0.3821510606916675,0.07507565575059741,0.2468993139651797,-0.678432117821495,-0.9928704603748901,5
478,0.7353773099015042,0.8498812611071915,-0.1590114419693877,-0.24029985158111683,-0.009912644104409547,-0.34304689498629337,-0.20924265525646346,-0.7221505724922408,5
479,0.6205071571605745,0.8778049082707808,-0.826358674801567,0.11432817119525955,-0.22238339374192664,0.2468993139651797,-0.30308054776946947,-0.6237069768985501,6
481,0.6205071571605745,-1.2723159233255972,1.4836894388482846,0.18525377575053456,-0.15864216885067142,1.5447809736584213,1.1983257324386314,-0.9682595614764675,8
482,1.3097280736061547,-0.9372321573625254,1.637692646424941,-0.24029985158111683,1.3711472285394524,2.311711045295336,-0.959945795360513,-0.9436486625780448,5
484,1.3097280736061547,-0.49045380274509615,2.099702269154912,1.107286634969113,0.563758379916887,0.010920830384590853,2.79356990515974,-0.7959832691875088,6
485,1.0799877681242942,0.7940339667800128,0.6110045959138962,-0.45307666524694284,-0.711066117908216,-1.1099769666232087,-0.3969184402824754,-0.9682595614764675,5
486,1.0799877681242942,0.7940339667800128,0.6110045959138962,-0.45307666524694284,-0.711066117908216,-1.1099769666232087,-0.3969184402824754,-0.9682595614764675,5
489,0.5630720807901096,-0.7696902743809894,0.6623389984394484,0.04340256663998421,-0.3073716935969336,0.5418724184409165,-0.20924265525646346,-0.6483178757969729,6
492,0.3333317753082492,-0.7138429800538106,1.2270174262205231,0.04340256663998421,-0.7535602678357195,1.4267917318681265,2.79356990515974,-0.5498742802032821,7
493,0.2184616225673185,0.9057285554343696,0.2003293757094781,0.32710498486108525,-0.031159719068161285,0.48287779754576915,1.1044878399256255,1.0252232492957685,6
495,1.3671631499766195,-0.9930794516897041,1.3296862312716278,0.04340256663998421,-0.3711129184881885,-0.04807379051055652,0.5414604848475878,-1.0174813592733127,8
496,-0.2984540647668667,-0.04367544812766693,-0.10767703944383543,-0.45307666524694284,-0.13739509388691967,-0.04807379051055652,-1.3352973654125386,-0.25454349342221017,6
497,-0.6430645229896568,-1.0489267460168825,0.2516637782350304,-0.027523037915291124,0.053828580786845666,0.7778509020215061,0.6352983773605938,2.3049899920137475,5
498,1.3671631499766195,-0.9930794516897041,1.3296862312716278,0.04340256663998421,-0.3711129184881885,-0.04807379051055652,0.5414604848475878,-1.0174813592733127,8
499,0.2184616225673185,0.9057285554343696,0.2003293757094781,0.32710498486108525,-0.031159719068161285,0.48287779754576915,1.1044878399256255,1.0252232492957685,6
500,-0.2984540647668667,-0.04367544812766693,-0.10767703944383543,-0.45307666524694284,-0.13739509388691967,-0.04807379051055652,-1.3352973654125386,-0.25454349342221017,6
502,1.194857920865225,-0.49045380274509615,2.3563742817826725,2.8449639465733574,-0.28612461863318156,1.1318186273923896,1.479839409977651,1.2713322382799952,7
503,1.2522929972356898,-1.4957051006343116,1.021679816118314,-0.45307666524694284,-0.2011363187781749,2.252716424400189,0.4476225923345818,-0.7959832691875088,7
504,1.2522929972356898,-1.607399689288669,0.7650078034905528,-0.524002269802218,-0.22238339374192664,2.311711045295336,0.35378469982157584,-0.8452050669843542,7
505,1.0799877681242942,-0.21121733110920302,1.8430302565271501,0.2561793803058099,-0.32861876856068506,0.7188562811263587,1.9490288725426828,-0.6483178757969729,7
507,1.6543385318289447,0.7940339667800128,1.4323550363227324,-0.1693742470258418,-0.07365386899566446,0.30589393486032707,-0.866107902847507,-1.0667031570701582,6
509,2.860475135608712,-1.328163217652776,2.4590430868337774,0.18525377575053456,-0.07365386899566446,0.1289100721748856,0.9168120548996135,0.09000909115570718,7
510,2.343559448274526,-0.6021483913994535,1.1243486211694187,1.4619146577454893,-0.3073716935969336,-0.28405227409114603,-0.866107902847507,-0.008434504437983485,5
514,1.2522929972356898,-0.09952274245484562,1.8943646590527026,-0.09844864247056646,0.41502885517062493,0.010920830384590853,1.292163624951639,-1.0174813592733127,7
516,2.400994524644991,0.403102906489762,1.1243486211694187,1.2491378440796637,0.26629933042436305,0.48287779754576915,1.386001517464645,-1.0667031570701582,6
517,1.194857920865225,0.45895020081694066,1.1243486211694187,-0.31122545613639213,2.391006826799535,-0.16606303230085126,-1.8983247204905762,-1.0174813592733127,3
518,1.4820333027175503,-1.774941572270205,1.1243486211694187,0.18525377575053456,0.011334430859342486,0.1289100721748856,1.1983257324386314,-0.4760415835080141,6
519,-0.5856294466191919,-0.909308510198936,1.1243486211694187,-0.027523037915291124,0.011334430859342486,0.7188562811263587,0.5414604848475878,2.034270104131098,5
520,0.8502474626424349,-1.5515523949614904,1.1243486211694187,0.11432817119525955,0.011334430859342486,1.4267917318681265,-0.3969184402824754,-0.3529870890159008,6
521,-0.4133242175077969,-0.6579956857266323,1.1243486211694187,-0.3821510606916675,0.011334430859342486,-0.10706841140570389,-1.2414594728995327,-0.08226720113325149,5
522,-0.06871375928500678,-0.7696902743809894,1.1243486211694187,-0.1693742470258418,0.24505225546061132,1.9577433199244523,-0.5845942253084874,2.8956515655758914,5
523,0.5630720807901096,-0.7138429800538106,1.1243486211694187,-0.027523037915291124,-0.05240679403191273,-0.6380199994620296,-0.959945795360513,2.8956515655758914,5
526,-0.5856294466191919,-0.909308510198936,1.1243486211694187,-0.027523037915291124,0.011334430859342486,0.7188562811263587,0.5414604848475878,2.034270104131098,5
530,0.4482019280491789,-1.7190942779430265,-0.1590114419693877,-0.31122545613639213,-0.2011363187781749,1.2498078691826844,-0.11540476274345579,-0.8205941680859314,6
531,2.0563840664222006,-0.825537568708168,1.1243486211694187,0.11432817119525955,0.22380518049685957,-0.28405227409114603,-0.11540476274345579,-0.20532169562536481,5
532,2.0563840664222006,-0.825537568708168,1.1243486211694187,0.11432817119525955,0.22380518049685957,-0.28405227409114603,-0.11540476274345579,-0.20532169562536481,5
533,1.13742284449476,-1.439857806307133,-0.1590114419693877,-0.31122545613639213,-0.32861876856068506,0.010920830384590853,2.230542550081702,-0.3529870890159008,6
534,0.9651176153833646,-0.2670646254363817,-0.1590114419693877,0.11432817119525955,0.3087934803518662,-0.5790253785668822,-0.3969184402824754,-0.4268197857111688,6
535,0.4482019280491789,-1.7190942779430265,-0.1590114419693877,-0.31122545613639213,-0.2011363187781749,1.2498078691826844,-0.11540476274345579,-0.8205941680859314,6
536,0.9076825390128997,0.570644789471298,-0.1590114419693877,-0.09844864247056646,-0.22238339374192664,-0.5200307576717355,-0.959945795360513,-0.5744851791017048,5
537,-0.12614883565547164,1.6596670288512814,-0.1590114419693877,-0.31122545613639213,-0.07365386899566446,0.6598616602312113,0.2599468073085682,-1.0913140559685808,6
538,2.630734830126851,-0.9930794516897041,1.1243486211694187,2.313021912408793,-0.45610121834319545,0.010920830384590853,1.479839409977651,-0.5498742802032821,7
540,0.5056370044196438,0.34725561216258327,-0.1590114419693877,0.539881798526911,0.2875464053881145,0.06991545127973822,-0.772270010334501,0.11461999005412984,5
541,0.6779422335310393,-0.37875921409073876,1.1243486211694187,2.6676499351851692,-0.49859536827069895,0.4238831766506218,0.5414604848475878,-0.9928704603748901,6
542,0.5630720807901096,1.0453467912523164,-0.1590114419693877,-0.31122545613639213,-0.3711129184881885,-0.40204151588144077,-0.4907563327954814,-0.9190377636796221,5
543,1.6543385318289447,0.7381866724528341,-0.1590114419693877,-0.027523037915291124,-0.05240679403191273,0.3648885557554744,0.5414604848475878,0.16384178785097517,6
545,0.4482019280491789,-0.3229119197635604,1.1243486211694187,0.04340256663998421,0.13881688064185263,-0.40204151588144077,-1.2414594728995327,2.0096592052326754,5
546,-0.4707592938782617,0.12386643485386915,-0.1590114419693877,-0.3821510606916675,-0.2011363187781749,0.7188562811263587,-0.866107902847507,-0.5990960780001274,6
547,1.3097280736061547,-1.2164686289984186,1.1243486211694187,-0.027523037915291124,-0.4348541433794437,1.1908132482875369,0.2599468073085682,-0.8698159658827768,6
549,0.39076685167871406,0.012171846199511763,1.1243486211694187,-0.45307666524694284,1.7748416528507354,-0.28405227409114603,-0.959945795360513,-0.7713723702890861,6
550,-0.8728048284715172,-0.09952274245484562,-1.3397027000570894,-0.31122545613639213,-0.28612461863318156,-0.5790253785668822,-0.866107902847507,-0.6975396735938182,6
551,0.6205071571605745,-0.5463010970722748,-0.1590114419693877,0.18525377575053456,0.09632273071434914,0.4238831766506218,-0.3969184402824754,-0.08226720113325149,6
553,-1.906636203139888,2.8603838568856226,-0.1590114419693877,-0.6658534789127685,-0.7960544177632229,-0.22505765319599863,1.0106499474126194,1.6158848228579126,5
558,1.4820333027175503,0.012171846199511763,1.1243486211694187,1.4619146577454893,0.648746679771894,-0.5790253785668822,1.1983257324386314,-0.8698159658827768,6
559,2.688169906497316,-0.3229119197635604,1.1243486211694187,1.2491378440796637,-0.05240679403191273,0.1289100721748856,2.1367046575686945,-0.22993259452378748,6
560,2.5158646773859203,0.403102906489762,1.1243486211694187,0.18525377575053456,-0.2648775436694301,-0.5200307576717355,0.9168120548996135,-0.9436486625780448,5
561,0.39076685167871406,-0.49045380274509615,1.1243486211694187,-0.09844864247056646,-0.2011363187781749,-0.4610361367765881,-1.1476215803865266,2.0834919019279434,5
562,0.39076685167871406,0.06801914052669046,1.1243486211694187,0.2561793803058099,0.13881688064185263,-0.28405227409114603,-1.1476215803865266,2.181935497521634,5
563,-0.4133242175077969,-1.328163217652776,1.1243486211694187,0.11432817119525955,0.09632273071434914,-0.28405227409114603,-0.30308054776946947,0.5576161702257378,6
564,2.688169906497316,-0.3229119197635604,1.1243486211694187,1.2491378440796637,-0.05240679403191273,0.1289100721748856,2.1367046575686945,-0.22993259452378748,6
565,2.5158646773859203,0.403102906489762,1.1243486211694187,0.18525377575053456,-0.2648775436694301,-0.5200307576717355,0.9168120548996135,-0.9436486625780448,5
567,0.2184616225673185,0.9615758497615483,-0.1590114419693877,-0.027523037915291124,2.9434307758570797,-0.34304689498629337,-1.3352973654125386,-1.0420922581717356,6
569,-1.2174152866943073,-0.9372321573625254,-0.1590114419693877,-0.24029985158111683,0.16006395560560435,-0.5200307576717355,1.1983257324386314,-0.033045403336406154,6
570,1.8266437609403403,-0.9930794516897041,1.1243486211694187,0.539881798526911,-0.3711129184881885,1.4857863527632738,0.5414604848475878,-0.3775979879143235,6
572,1.0799877681242942,-1.607399689288669,1.1243486211694187,-0.09844864247056646,-0.2648775436694301,-0.28405227409114603,-0.021566870230449803,-0.5990960780001274,5
573,1.2522929972356898,0.34725561216258327,1.1243486211694187,-0.31122545613639213,-0.3711129184881885,-0.5790253785668822,-0.772270010334501,-0.033045403336406154,4
575,2.2861243719040614,-1.439857806307133,1.1243486211694187,0.39803058941636055,-0.17988924381442317,0.8368455229166534,-0.20924265525646346,0.2868962823430885,6
576,0.9076825390128997,-0.15537003678202432,-0.1590114419693877,-0.1693742470258418,0.33004055531561827,-0.8150038621474717,-0.3969184402824754,-1.0420922581717356,4
577,0.27589669893778435,-0.49045380274509615,1.1243486211694187,0.18525377575053456,-0.0949009439594162,-0.34304689498629337,-0.866107902847507,1.6404957217563354,5
578,0.27589669893778435,-0.3229119197635604,1.1243486211694187,0.2561793803058099,-0.05240679403191273,-0.34304689498629337,-0.5845942253084874,1.59127392395949,5
579,1.3097280736061547,-1.2164686289984186,1.1243486211694187,-0.24029985158111683,-0.5198424432344507,-0.8739984830426191,-0.5845942253084874,-0.10687810003167415,6
581,2.2861243719040614,-0.15537003678202432,1.1243486211694187,-0.24029985158111683,0.03258150582309422,-1.2869608293086503,-0.772270010334501,-1.0667031570701582,5
582,1.94151391368127,-0.21121733110920302,1.1243486211694187,-0.24029985158111683,-0.0949009439594162,-1.3459554502037978,-1.1476215803865266,-1.0420922581717356,5
584,1.9989489900517359,-1.1047740403440611,1.1243486211694187,0.6108074030821863,0.11756980567810117,0.6008670393360639,0.2599468073085682,1.7635502162484487,7
585,-0.4133242175077969,-0.09952274245484562,-0.1590114419693877,-0.09844864247056646,0.07507565575059741,0.010920830384590853,-0.772270010334501,-0.40220888681274614,6
586,1.59690345545848,-1.2164686289984186,1.1243486211694187,0.11432817119525955,0.13881688064185263,2.134727182609894,0.16610891479556217,0.01617639446043918,7
589,1.0799877681242942,-1.328163217652776,1.1243486211694187,0.04340256663998421,-0.6048307430894575,0.48287779754576915,0.07227102228255619,-1.0913140559685808,7
590,0.39076685167871406,-0.4346065084179175,1.1243486211694187,0.04340256663998421,-0.07365386899566446,-0.5200307576717355,-0.678432117821495,0.8283360581083872,5
591,-0.9876749812124475,-0.7696902743809894,1.1243486211694187,-0.5949278743574934,-0.3711129184881885,-0.9329931039377665,1.0106499474126194,2.69876437438851,6
593,0.9076825390128997,-0.21121733110920302,1.5863582438993886,0.6817330076374616,0.13881688064185263,-0.4610361367765881,-1.3352973654125386,-0.25454349342221017,5
594,-0.24101898839640132,1.0732704384159057,-0.5183522596482534,0.04340256663998421,0.1813110305693561,-0.7560092412523244,-0.866107902847507,-0.10687810003167415,5
597,2.0563840664222006,0.2914083178354046,1.5863582438993886,-0.45307666524694284,-0.34986584352443706,-0.16606303230085126,-0.3969184402824754,-0.9682595614764675,6
598,0.10359146982638878,0.31933196499899397,-0.4670178571227012,-0.31122545613639213,-0.2011363187781749,-1.0509823457280612,-0.5845942253084874,-0.6729287746953955,6
599,2.5158646773859203,0.34725561216258327,0.9190110110672097,-0.1693742470258418,-0.11614801892316824,0.2468993139651797,-1.053783687873519,-0.7221505724922408,6
600,-0.06871375928500678,2.1622926777958895,-0.005008234392730826,-0.31122545613639213,0.011334430859342486,-1.1099769666232087,-0.3969184402824754,-0.7959832691875088,4
601,2.8030400592382456,-0.37875921409073876,1.2783518287460756,-0.24029985158111683,-0.34986584352443706,-0.5790253785668822,-1.3352973654125386,-0.3775979879143235,6
602,-0.3558891411373315,1.71551432317846,-1.3910371025826418,0.04340256663998421,-0.13739509388691967,-0.8150038621474717,-1.053783687873519,-1.0420922581717356,5
603,2.8030400592382456,-0.37875921409073876,1.2783518287460756,-0.24029985158111683,-0.34986584352443706,-0.5790253785668822,-1.3352973654125386,-0.3775979879143235,6
604,-0.011278682914540906,0.2914083178354046,-0.7236898697504625,0.2561793803058099,0.1813110305693561,-0.22505765319599863,-1.2414594728995327,0.3607289790383565,6
605,-0.011278682914540906,0.403102906489762,-0.7236898697504625,0.04340256663998421,-0.05240679403191273,-0.40204151588144077,-1.1476215803865266,-0.7959832691875088,6
606,0.6205071571605745,-0.6579956857266323,1.0730142186438663,1.4619146577454893,-0.32861876856068506,0.7778509020215061,1.667515195003663,-0.7959832691875088,7
609,-1.1599802103238424,-0.9372321573625254,-0.41568345459714895,0.4689561939716359,-0.2648775436694301,-0.8150038621474717,2.1367046575686945,-0.20532169562536481,6
610,0.27589669893778435,-1.607399689288669,1.3810206337971802,-0.027523037915291124,-0.0949009439594162,-0.697014620357177,-1.1476215803865266,0.48378347353046985,5
611,2.8030400592382456,-0.825537568708168,1.4323550363227324,0.11432817119525955,-0.13739509388691967,-0.697014620357177,-0.959945795360513,-1.0174813592733127,5
612,-0.4707592938782617,0.6264920837984768,-1.3910371025826418,-0.09844864247056646,-0.22238339374192664,-0.34304689498629337,-0.3969184402824754,-0.3775979879143235,6
613,-0.06871375928500678,-0.7696902743809894,0.5596701933883439,-0.7367790834680439,-0.6260778180532094,0.48287779754576915,-0.5845942253084874,-0.5744851791017048,5
615,0.7353773099015042,0.403102906489762,1.175683023694971,-0.1693742470258418,-0.17988924381442317,-0.5200307576717355,-0.678432117821495,0.9021687548036552,5
617,1.8266437609403403,-1.2164686289984186,1.2270174262205231,-0.24029985158111683,-0.17988924381442317,1.6037755945535686,-0.5845942253084874,-0.5006524824064368,6
619,1.7117736081994106,-0.8813848630353467,0.7136734009650005,-0.1693742470258418,0.011334430859342486,0.8368455229166534,-1.053783687873519,-0.9928704603748901,5
620,-0.011278682914540906,0.06801914052669046,-0.1590114419693877,0.6108074030821863,-0.24363046870567837,-0.28405227409114603,-0.959945795360513,1.6158848228579126,5
621,-0.06871375928500678,0.17971372918104783,-0.21034584449493987,0.6108074030821863,-0.2011363187781749,-0.22505765319599863,-0.959945795360513,1.3697758338736858,5
623,-0.24101898839640132,-0.09952274245484562,-0.10767703944383543,0.2561793803058099,-0.22238339374192664,1.78075945723901,1.573677302490657,0.09000909115570718,6
624,-0.8728048284715172,0.9057285554343696,-1.3910371025826418,2.171170703298242,0.7762291295544042,0.3648885557554744,-0.20924265525646346,0.40995077683520187,5
625,-0.8728048284715172,0.9057285554343696,-1.3910371025826418,2.171170703298242,0.7762291295544042,0.3648885557554744,-0.20924265525646346,0.40995077683520187,5
627,0.27589669893778435,0.403102906489762,0.09766057065837348,-0.24029985158111683,0.22380518049685957,-0.9919877248329139,-1.2414594728995327,-1.0420922581717356,5
628,0.2184616225673185,0.06801914052669046,-0.056342636918283125,-0.027523037915291124,0.20255810553310755,-0.34304689498629337,-1.053783687873519,-0.5990960780001274,6
629,-0.4133242175077969,0.8778049082707808,-0.21034584449493987,-0.1693742470258418,0.5000171550256319,-0.28405227409114603,-1.053783687873519,1.0252232492957685,5
630,0.2184616225673185,0.06801914052669046,-0.056342636918283125,-0.027523037915291124,0.20255810553310755,-0.34304689498629337,-1.053783687873519,-0.5990960780001274,6
631,1.194857920865225,-1.3840105119799544,1.3810206337971802,0.11432817119525955,0.37253470524312143,-0.16606303230085126,-0.866107902847507,-0.9436486625780448,5
632,-0.4133242175077969,-0.6579956857266323,-0.6723554672249101,0.32710498486108525,-0.009912644104409547,-0.5200307576717355,0.07227102228255619,0.040787293358861845,6
633,1.0225526917538295,2.2739872664502467,-0.2616802470204922,0.6108074030821863,0.37253470524312143,-0.10706841140570389,0.8229741623866075,0.8529469570068099,4
